season,round,circuit_id,driver,nationality,constructor,grid,status,points,podium,weather_warm,weather_cold,weather_wet,weather_cloudy,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,driver_age
2020,14,istanbul,max_verstappen,Dutch,red_bull,2,Finished,8.0,6,0,0,1,0,162.0,1.0,3.0,226.0,1.0,2.0,23
2020,14,istanbul,albon,Thai,red_bull,4,Finished,6.0,7,0,0,1,0,64.0,0.0,9.0,226.0,1.0,2.0,24
2020,14,istanbul,norris,British,mclaren,14,Finished,5.0,8,0,0,1,0,69.0,0.0,7.0,134.0,0.0,4.0,21
2020,14,istanbul,stroll,Canadian,aston_martin,1,Finished,2.0,9,0,0,1,0,57.0,0.0,11.0,134.0,0.0,5.0,22
2020,14,istanbul,ricciardo,Australian,alpine,5,Finished,1.0,10,0,0,1,0,95.0,0.0,4.0,135.0,0.0,3.0,31
2020,14,istanbul,ocon,French,alpine,7,Finished,0.0,11,0,0,1,0,40.0,0.0,12.0,135.0,0.0,3.0,24
2020,14,istanbul,kvyat,Russian,alphatauri,16,Finished,0.0,12,0,0,1,0,26.0,0.0,13.0,89.0,1.0,7.0,26
2020,14,istanbul,gasly,French,alphatauri,19,Finished,0.0,13,0,0,1,0,63.0,1.0,10.0,89.0,1.0,7.0,24
2020,14,istanbul,bottas,Finnish,mercedes,9,Finished,0.0,14,0,0,1,0,197.0,2.0,2.0,479.0,11.0,1.0,31
2020,14,istanbul,raikkonen,Finnish,alfa,8,Finished,0.0,15,0,0,1,0,4.0,0.0,16.0,8.0,0.0,8.0,41
2020,14,istanbul,russell,British,williams,0,Finished,0.0,16,0,0,1,0,0.0,0.0,21.0,0.0,0.0,10.0,22
2020,14,istanbul,kevin_magnussen,Danish,haas,13,Incident,0.0,17,0,0,1,0,1.0,0.0,19.0,3.0,0.0,9.0,28
2020,14,istanbul,grosjean,French,haas,17,Incident,0.0,18,0,0,1,0,2.0,0.0,18.0,3.0,0.0,9.0,34
2020,14,istanbul,latifi,Canadian,williams,0,Incident,0.0,19,0,0,1,0,0.0,0.0,20.0,0.0,0.0,10.0,25
2020,14,istanbul,giovinazzi,Italian,alfa,10,Mechanical Issue,0.0,20,0,0,1,0,4.0,0.0,17.0,8.0,0.0,8.0,26
2020,15,bahrain,hamilton,British,mercedes,1,Finished,25.0,1,1,0,0,0,307.0,10.0,1.0,504.0,12.0,1.0,35
2020,15,bahrain,max_verstappen,Dutch,red_bull,3,Finished,19.0,2,1,0,0,0,170.0,1.0,3.0,240.0,1.0,2.0,23
2020,15,bahrain,albon,Thai,red_bull,4,Finished,15.0,3,1,0,0,0,70.0,0.0,9.0,240.0,1.0,2.0,24
2020,15,bahrain,norris,British,mclaren,9,Finished,12.0,4,1,0,0,0,74.0,0.0,8.0,149.0,0.0,4.0,21
2020,15,bahrain,sainz,Spanish,mclaren,15,Finished,10.0,5,1,0,0,0,75.0,0.0,7.0,149.0,0.0,4.0,26
2020,15,bahrain,gasly,French,alphatauri,8,Finished,8.0,6,1,0,0,0,63.0,1.0,10.0,89.0,1.0,7.0,24
2020,15,bahrain,ricciardo,Australian,alpine,6,Finished,6.0,7,1,0,0,0,96.0,0.0,6.0,136.0,0.0,5.0,31
2020,15,bahrain,bottas,Finnish,mercedes,2,Finished,4.0,8,1,0,0,0,197.0,2.0,2.0,504.0,12.0,1.0,31
2020,15,bahrain,ocon,French,alpine,7,Finished,2.0,9,1,0,0,0,40.0,0.0,12.0,136.0,0.0,5.0,24
2020,15,bahrain,leclerc,Monegasque,ferrari,12,Finished,1.0,10,1,0,0,0,97.0,0.0,5.0,130.0,0.0,6.0,23
2020,15,bahrain,kvyat,Russian,alphatauri,10,Finished,0.0,11,1,0,0,0,26.0,0.0,14.0,89.0,1.0,7.0,26
2020,15,bahrain,russell,British,williams,14,Finished,0.0,12,1,0,0,0,0.0,0.0,21.0,0.0,0.0,10.0,22
2020,15,bahrain,vettel,German,ferrari,11,Finished,0.0,13,1,0,0,0,33.0,0.0,13.0,130.0,0.0,6.0,33
2020,15,bahrain,latifi,Canadian,williams,20,Finished,0.0,14,1,0,0,0,0.0,0.0,20.0,0.0,0.0,10.0,25
2020,15,bahrain,raikkonen,Finnish,alfa,17,Finished,0.0,15,1,0,0,0,4.0,0.0,16.0,8.0,0.0,8.0,41
2020,15,bahrain,giovinazzi,Italian,alfa,16,Finished,0.0,16,1,0,0,0,4.0,0.0,17.0,8.0,0.0,8.0,26
2020,15,bahrain,kevin_magnussen,Danish,haas,18,Finished,0.0,17,1,0,0,0,1.0,0.0,19.0,3.0,0.0,9.0,28
2020,15,bahrain,perez,Mexican,aston_martin,5,Mechanical Issue,0.0,18,1,0,0,0,100.0,0.0,4.0,154.0,0.0,3.0,30
2020,15,bahrain,stroll,Canadian,aston_martin,13,Incident,0.0,19,1,0,0,0,59.0,0.0,11.0,154.0,0.0,3.0,22
2020,15,bahrain,grosjean,French,haas,19,Incident,0.0,20,1,0,0,0,2.0,0.0,18.0,3.0,0.0,9.0,34
2020,16,bahrain,perez,Mexican,aston_martin,5,Finished,25.0,1,1,0,0,0,100.0,0.0,5.0,154.0,0.0,4.0,30
2020,16,bahrain,ocon,French,alpine,11,Finished,18.0,2,1,0,0,0,42.0,0.0,12.0,144.0,0.0,5.0,24
2020,16,bahrain,stroll,Canadian,aston_martin,10,Finished,15.0,3,1,0,0,0,59.0,0.0,11.0,154.0,0.0,4.0,22
2020,16,bahrain,sainz,Spanish,mclaren,8,Finished,12.0,4,1,0,0,0,85.0,0.0,8.0,171.0,0.0,3.0,26
2020,16,bahrain,ricciardo,Australian,alpine,7,Finished,10.0,5,1,0,0,0,102.0,0.0,4.0,144.0,0.0,5.0,31
2020,16,bahrain,albon,Thai,red_bull,12,Finished,8.0,6,1,0,0,0,85.0,0.0,9.0,274.0,1.0,2.0,24
2020,16,bahrain,kvyat,Russian,alphatauri,6,Finished,6.0,7,1,0,0,0,26.0,0.0,14.0,97.0,1.0,7.0,26
2020,16,bahrain,bottas,Finnish,mercedes,1,Finished,4.0,8,1,0,0,0,201.0,2.0,2.0,533.0,13.0,1.0,31
2020,16,bahrain,russell,British,mercedes,2,Finished,3.0,9,1,0,0,0,0.0,0.0,21.0,533.0,13.0,1.0,22
2020,16,bahrain,norris,British,mclaren,19,Finished,1.0,10,1,0,0,0,86.0,0.0,7.0,171.0,0.0,3.0,21
2020,16,bahrain,gasly,French,alphatauri,9,Finished,0.0,11,1,0,0,0,71.0,1.0,10.0,97.0,1.0,7.0,24
2020,16,bahrain,vettel,German,ferrari,13,Finished,0.0,12,1,0,0,0,33.0,0.0,13.0,131.0,0.0,6.0,33
2020,16,bahrain,giovinazzi,Italian,alfa,14,Finished,0.0,13,1,0,0,0,4.0,0.0,17.0,8.0,0.0,8.0,26
2020,16,bahrain,raikkonen,Finnish,alfa,18,Finished,0.0,14,1,0,0,0,4.0,0.0,16.0,8.0,0.0,8.0,41
2020,16,bahrain,kevin_magnussen,Danish,haas,15,Finished,0.0,15,1,0,0,0,1.0,0.0,19.0,3.0,0.0,9.0,28
2020,16,bahrain,aitken,British,williams,17,Finished,0.0,16,1,0,0,0,0.0,0.0,0.0,0.0,0.0,10.0,25
2020,16,bahrain,pietro_fittipaldi,Brazilian,haas,20,Finished,0.0,17,1,0,0,0,0.0,0.0,0.0,3.0,0.0,9.0,24
2020,16,bahrain,latifi,Canadian,williams,16,Mechanical Issue,0.0,18,1,0,0,0,0.0,0.0,20.0,0.0,0.0,10.0,25
2020,16,bahrain,max_verstappen,Dutch,red_bull,3,Incident,0.0,19,1,0,0,0,189.0,1.0,3.0,274.0,1.0,2.0,23
2020,16,bahrain,leclerc,Monegasque,ferrari,4,Incident,0.0,20,1,0,0,0,98.0,0.0,6.0,131.0,0.0,6.0,23
2020,17,yas_marina,max_verstappen,Dutch,red_bull,1,Finished,25.0,1,1,0,0,0,189.0,1.0,3.0,282.0,1.0,2.0,23
2020,17,yas_marina,bottas,Finnish,mercedes,2,Finished,18.0,2,1,0,0,0,205.0,2.0,2.0,540.0,13.0,1.0,31
2020,17,yas_marina,hamilton,British,mercedes,3,Finished,15.0,3,1,0,0,0,332.0,11.0,1.0,540.0,13.0,1.0,35
2020,17,yas_marina,albon,Thai,red_bull,5,Finished,12.0,4,1,0,0,0,93.0,0.0,8.0,282.0,1.0,2.0,24
2020,17,yas_marina,norris,British,mclaren,4,Finished,10.0,5,1,0,0,0,87.0,0.0,9.0,184.0,0.0,4.0,21
2020,17,yas_marina,sainz,Spanish,mclaren,6,Finished,8.0,6,1,0,0,0,97.0,0.0,7.0,184.0,0.0,4.0,26
2020,17,yas_marina,ricciardo,Australian,alpine,11,Finished,7.0,7,1,0,0,0,112.0,0.0,5.0,172.0,0.0,5.0,31
2020,17,yas_marina,gasly,French,alphatauri,9,Finished,4.0,8,1,0,0,0,71.0,1.0,11.0,103.0,1.0,7.0,24
2020,17,yas_marina,ocon,French,alpine,10,Finished,2.0,9,1,0,0,0,60.0,0.0,12.0,172.0,0.0,5.0,24
2020,17,yas_marina,stroll,Canadian,aston_martin,8,Finished,1.0,10,1,0,0,0,74.0,0.0,10.0,194.0,1.0,3.0,22
2020,17,yas_marina,kvyat,Russian,alphatauri,7,Finished,0.0,11,1,0,0,0,32.0,0.0,14.0,103.0,1.0,7.0,26
2020,17,yas_marina,raikkonen,Finnish,alfa,15,Finished,0.0,12,1,0,0,0,4.0,0.0,16.0,8.0,0.0,8.0,41
2020,17,yas_marina,leclerc,Monegasque,ferrari,12,Finished,0.0,13,1,0,0,0,98.0,0.0,6.0,131.0,0.0,6.0,23
2020,17,yas_marina,vettel,German,ferrari,13,Finished,0.0,14,1,0,0,0,33.0,0.0,13.0,131.0,0.0,6.0,33
2020,17,yas_marina,russell,British,williams,16,Finished,0.0,15,1,0,0,0,3.0,0.0,18.0,0.0,0.0,10.0,22
2020,17,yas_marina,giovinazzi,Italian,alfa,14,Finished,0.0,16,1,0,0,0,4.0,0.0,17.0,8.0,0.0,8.0,26
2020,17,yas_marina,latifi,Canadian,williams,18,Finished,0.0,17,1,0,0,0,0.0,0.0,21.0,0.0,0.0,10.0,25
2020,17,yas_marina,kevin_magnussen,Danish,haas,20,Finished,0.0,18,1,0,0,0,1.0,0.0,20.0,3.0,0.0,9.0,28
2020,17,yas_marina,pietro_fittipaldi,Brazilian,haas,17,Finished,0.0,19,1,0,0,0,0.0,0.0,23.0,3.0,0.0,9.0,24
2020,17,yas_marina,perez,Mexican,aston_martin,19,Mechanical Issue,0.0,20,1,0,0,0,125.0,1.0,4.0,194.0,1.0,3.0,30
2021,1,bahrain,hamilton,British,mercedes,2,Finished,25.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36
2021,1,bahrain,max_verstappen,Dutch,red_bull,1,Finished,18.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23
2021,1,bahrain,bottas,Finnish,mercedes,3,Finished,16.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31
2021,1,bahrain,norris,British,mclaren,7,Finished,12.0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21
2021,1,bahrain,perez,Mexican,red_bull,0,Finished,10.0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31
2021,1,bahrain,leclerc,Monegasque,ferrari,4,Finished,8.0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23
2021,1,bahrain,ricciardo,Australian,mclaren,6,Finished,6.0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31
2021,1,bahrain,sainz,Spanish,ferrari,8,Finished,4.0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26
2021,1,bahrain,tsunoda,Japanese,alphatauri,13,Finished,2.0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20
2021,1,bahrain,stroll,Canadian,aston_martin,10,Finished,1.0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22
2021,1,bahrain,raikkonen,Finnish,alfa,14,Finished,0.0,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,41
2021,1,bahrain,giovinazzi,Italian,alfa,12,Finished,0.0,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27
2021,1,bahrain,ocon,French,alpine,16,Finished,0.0,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24
2021,1,bahrain,russell,British,williams,15,Finished,0.0,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23
2021,1,bahrain,vettel,German,aston_martin,20,Finished,0.0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,33
2021,1,bahrain,mick_schumacher,German,haas,18,Finished,0.0,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22
2021,1,bahrain,gasly,French,alphatauri,5,Mechanical Issue,0.0,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25
2021,1,bahrain,latifi,Canadian,williams,17,Mechanical Issue,0.0,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25
2021,1,bahrain,alonso,Spanish,alpine,9,Mechanical Issue,0.0,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,39
2021,1,bahrain,mazepin,Russian,haas,19,Incident,0.0,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22
2021,2,imola,max_verstappen,Dutch,red_bull,3,Finished,25.0,1,0,0,1,0,18.0,0.0,2.0,28.0,0.0,2.0,23
2021,2,imola,hamilton,British,mercedes,1,Finished,19.0,2,0,0,1,0,25.0,1.0,1.0,41.0,1.0,1.0,36
2021,2,imola,norris,British,mclaren,7,Finished,15.0,3,0,0,1,0,12.0,0.0,4.0,18.0,0.0,3.0,21
2021,2,imola,leclerc,Monegasque,ferrari,4,Finished,12.0,4,0,0,1,0,8.0,0.0,6.0,12.0,0.0,4.0,23
2021,2,imola,sainz,Spanish,ferrari,11,Finished,10.0,5,0,0,1,0,4.0,0.0,8.0,12.0,0.0,4.0,26
2021,2,imola,ricciardo,Australian,mclaren,6,Finished,8.0,6,0,0,1,0,6.0,0.0,7.0,18.0,0.0,3.0,31
2021,2,imola,gasly,French,alphatauri,5,Finished,6.0,7,0,0,1,0,0.0,0.0,17.0,2.0,0.0,5.0,25
2021,2,imola,stroll,Canadian,aston_martin,10,Finished,4.0,8,0,0,1,0,1.0,0.0,10.0,1.0,0.0,6.0,22
2021,2,imola,ocon,French,alpine,9,Finished,2.0,9,0,0,1,0,0.0,0.0,13.0,0.0,0.0,8.0,24
2021,2,imola,alonso,Spanish,alpine,15,Finished,1.0,10,0,0,1,0,0.0,0.0,19.0,0.0,0.0,8.0,39
2021,2,imola,perez,Mexican,red_bull,2,Finished,0.0,11,0,0,1,0,10.0,0.0,5.0,28.0,0.0,2.0,31
2021,2,imola,tsunoda,Japanese,alphatauri,20,Finished,0.0,12,0,0,1,0,2.0,0.0,9.0,2.0,0.0,5.0,20
2021,2,imola,raikkonen,Finnish,alfa,16,Finished,0.0,13,0,0,1,0,0.0,0.0,11.0,0.0,0.0,7.0,41
2021,2,imola,giovinazzi,Italian,alfa,17,Finished,0.0,14,0,0,1,0,0.0,0.0,12.0,0.0,0.0,7.0,27
2021,2,imola,vettel,German,aston_martin,0,Mechanical Issue,0.0,15,0,0,1,0,0.0,0.0,15.0,1.0,0.0,6.0,33
2021,2,imola,mick_schumacher,German,haas,18,Finished,0.0,16,0,0,1,0,0.0,0.0,16.0,0.0,0.0,10.0,22
2021,2,imola,mazepin,Russian,haas,19,Finished,0.0,17,0,0,1,0,0.0,0.0,20.0,0.0,0.0,10.0,22
2021,2,imola,bottas,Finnish,mercedes,8,Incident,0.0,18,0,0,1,0,16.0,0.0,3.0,41.0,1.0,1.0,31
2021,2,imola,russell,British,williams,12,Incident,0.0,19,0,0,1,0,0.0,0.0,14.0,0.0,0.0,9.0,23
2021,2,imola,latifi,Canadian,williams,14,Incident,0.0,20,0,0,1,0,0.0,0.0,18.0,0.0,0.0,9.0,25
2021,3,portimao,hamilton,British,mercedes,2,Finished,25.0,1,0,0,0,0,44.0,1.0,1.0,60.0,1.0,1.0,36
2021,3,portimao,max_verstappen,Dutch,red_bull,3,Finished,18.0,2,0,0,0,0,43.0,1.0,2.0,53.0,1.0,2.0,23
2021,3,portimao,bottas,Finnish,mercedes,1,Finished,16.0,3,0,0,0,0,16.0,0.0,5.0,60.0,1.0,1.0,31
2021,3,portimao,perez,Mexican,red_bull,4,Finished,12.0,4,0,0,0,0,10.0,0.0,8.0,53.0,1.0,2.0,31
2021,3,portimao,norris,British,mclaren,7,Finished,10.0,5,0,0,0,0,27.0,0.0,3.0,41.0,0.0,3.0,21
2021,3,portimao,leclerc,Monegasque,ferrari,8,Finished,8.0,6,0,0,0,0,20.0,0.0,4.0,34.0,0.0,4.0,23
2021,3,portimao,ocon,French,alpine,6,Finished,6.0,7,0,0,0,0,2.0,0.0,12.0,3.0,0.0,7.0,24
2021,3,portimao,alonso,Spanish,alpine,13,Finished,4.0,8,0,0,0,0,1.0,0.0,13.0,3.0,0.0,7.0,39
2021,3,portimao,ricciardo,Australian,mclaren,16,Finished,2.0,9,0,0,0,0,14.0,0.0,7.0,41.0,0.0,3.0,31
2021,3,portimao,gasly,French,alphatauri,9,Finished,1.0,10,0,0,0,0,6.0,0.0,9.0,8.0,0.0,5.0,25
2021,3,portimao,sainz,Spanish,ferrari,5,Finished,0.0,11,0,0,0,0,14.0,0.0,6.0,34.0,0.0,4.0,26
2021,3,portimao,giovinazzi,Italian,alfa,12,Finished,0.0,12,0,0,0,0,0.0,0.0,15.0,0.0,0.0,8.0,27
2021,3,portimao,vettel,German,aston_martin,10,Finished,0.0,13,0,0,0,0,0.0,0.0,17.0,5.0,0.0,6.0,33
2021,3,portimao,stroll,Canadian,aston_martin,17,Finished,0.0,14,0,0,0,0,5.0,0.0,10.0,5.0,0.0,6.0,22
2021,3,portimao,tsunoda,Japanese,alphatauri,14,Finished,0.0,15,0,0,0,0,2.0,0.0,11.0,8.0,0.0,5.0,20
2021,3,portimao,russell,British,williams,11,Finished,0.0,16,0,0,0,0,0.0,0.0,16.0,0.0,0.0,9.0,23
2021,3,portimao,mick_schumacher,German,haas,19,Finished,0.0,17,0,0,0,0,0.0,0.0,18.0,0.0,0.0,10.0,22
2021,3,portimao,latifi,Canadian,williams,18,Finished,0.0,18,0,0,0,0,0.0,0.0,20.0,0.0,0.0,9.0,25
2021,3,portimao,mazepin,Russian,haas,20,Finished,0.0,19,0,0,0,0,0.0,0.0,19.0,0.0,0.0,10.0,22
2021,3,portimao,raikkonen,Finnish,alfa,15,Incident,0.0,20,0,0,0,0,0.0,0.0,14.0,0.0,0.0,8.0,41
2021,4,catalunya,hamilton,British,mercedes,1,Finished,25.0,1,0,0,0,1,69.0,2.0,1.0,101.0,2.0,1.0,36
2021,4,catalunya,max_verstappen,Dutch,red_bull,2,Finished,19.0,2,0,0,0,1,61.0,1.0,2.0,83.0,1.0,2.0,23
2021,4,catalunya,bottas,Finnish,mercedes,3,Finished,15.0,3,0,0,0,1,32.0,0.0,4.0,101.0,2.0,1.0,31
2021,4,catalunya,leclerc,Monegasque,ferrari,4,Finished,12.0,4,0,0,0,1,28.0,0.0,5.0,42.0,0.0,4.0,23
2021,4,catalunya,perez,Mexican,red_bull,8,Finished,10.0,5,0,0,0,1,22.0,0.0,6.0,83.0,1.0,2.0,31
2021,4,catalunya,ricciardo,Australian,mclaren,7,Finished,8.0,6,0,0,0,1,16.0,0.0,7.0,53.0,0.0,3.0,31
2021,4,catalunya,sainz,Spanish,ferrari,6,Finished,6.0,7,0,0,0,1,14.0,0.0,8.0,42.0,0.0,4.0,26
2021,4,catalunya,norris,British,mclaren,9,Finished,4.0,8,0,0,0,1,37.0,0.0,3.0,53.0,0.0,3.0,21
2021,4,catalunya,ocon,French,alpine,5,Finished,2.0,9,0,0,0,1,8.0,0.0,9.0,13.0,0.0,5.0,24
2021,4,catalunya,gasly,French,alphatauri,12,Finished,1.0,10,0,0,0,1,7.0,0.0,10.0,9.0,0.0,6.0,25
2021,4,catalunya,stroll,Canadian,aston_martin,11,Finished,0.0,11,0,0,0,1,5.0,0.0,11.0,5.0,0.0,7.0,22
2021,4,catalunya,raikkonen,Finnish,alfa,17,Finished,0.0,12,0,0,0,1,0.0,0.0,14.0,0.0,0.0,8.0,41
2021,4,catalunya,vettel,German,aston_martin,13,Finished,0.0,13,0,0,0,1,0.0,0.0,16.0,5.0,0.0,7.0,33
2021,4,catalunya,russell,British,williams,15,Finished,0.0,14,0,0,0,1,0.0,0.0,17.0,0.0,0.0,9.0,23
2021,4,catalunya,giovinazzi,Italian,alfa,14,Finished,0.0,15,0,0,0,1,0.0,0.0,15.0,0.0,0.0,8.0,27
2021,4,catalunya,latifi,Canadian,williams,19,Finished,0.0,16,0,0,0,1,0.0,0.0,20.0,0.0,0.0,9.0,25
2021,4,catalunya,alonso,Spanish,alpine,10,Finished,0.0,17,0,0,0,1,5.0,0.0,12.0,13.0,0.0,5.0,39
2021,4,catalunya,mick_schumacher,German,haas,18,Finished,0.0,18,0,0,0,1,0.0,0.0,18.0,0.0,0.0,10.0,22
2021,4,catalunya,mazepin,Russian,haas,20,Finished,0.0,19,0,0,0,1,0.0,0.0,19.0,0.0,0.0,10.0,22
2021,4,catalunya,tsunoda,Japanese,alphatauri,16,Mechanical Issue,0.0,20,0,0,0,1,2.0,0.0,13.0,9.0,0.0,6.0,20
2021,5,monaco,max_verstappen,Dutch,red_bull,2,Finished,25.0,1,1,0,0,0,80.0,1.0,2.0,112.0,1.0,2.0,23
2021,5,monaco,sainz,Spanish,ferrari,4,Finished,18.0,2,1,0,0,0,20.0,0.0,8.0,60.0,0.0,4.0,26
2021,5,monaco,norris,British,mclaren,5,Finished,15.0,3,1,0,0,0,41.0,0.0,4.0,65.0,0.0,3.0,21
2021,5,monaco,perez,Mexican,red_bull,9,Finished,12.0,4,1,0,0,0,32.0,0.0,6.0,112.0,1.0,2.0,31
2021,5,monaco,vettel,German,aston_martin,8,Finished,10.0,5,1,0,0,0,0.0,0.0,16.0,5.0,0.0,7.0,33
2021,5,monaco,gasly,French,alphatauri,6,Finished,8.0,6,1,0,0,0,8.0,0.0,10.0,10.0,0.0,6.0,25
2021,5,monaco,hamilton,British,mercedes,7,Finished,7.0,7,1,0,0,0,94.0,3.0,1.0,141.0,3.0,1.0,36
2021,5,monaco,stroll,Canadian,aston_martin,13,Finished,4.0,8,1,0,0,0,5.0,0.0,11.0,5.0,0.0,7.0,22
2021,5,monaco,ocon,French,alpine,11,Finished,2.0,9,1,0,0,0,10.0,0.0,9.0,15.0,0.0,5.0,24
2021,5,monaco,giovinazzi,Italian,alfa,10,Finished,1.0,10,1,0,0,0,0.0,0.0,15.0,0.0,0.0,8.0,27
2021,5,monaco,raikkonen,Finnish,alfa,14,Finished,0.0,11,1,0,0,0,0.0,0.0,14.0,0.0,0.0,8.0,41
2021,5,monaco,ricciardo,Australian,mclaren,12,Finished,0.0,12,1,0,0,0,24.0,0.0,7.0,65.0,0.0,3.0,31
2021,5,monaco,alonso,Spanish,alpine,17,Finished,0.0,13,1,0,0,0,5.0,0.0,12.0,15.0,0.0,5.0,39
2021,5,monaco,russell,British,williams,15,Finished,0.0,14,1,0,0,0,0.0,0.0,17.0,0.0,0.0,9.0,23
2021,5,monaco,latifi,Canadian,williams,18,Finished,0.0,15,1,0,0,0,0.0,0.0,19.0,0.0,0.0,9.0,25
2021,5,monaco,tsunoda,Japanese,alphatauri,16,Finished,0.0,16,1,0,0,0,2.0,0.0,13.0,10.0,0.0,6.0,21
2021,5,monaco,mazepin,Russian,haas,19,Finished,0.0,17,1,0,0,0,0.0,0.0,20.0,0.0,0.0,10.0,22
2021,5,monaco,mick_schumacher,German,haas,20,Finished,0.0,18,1,0,0,0,0.0,0.0,18.0,0.0,0.0,10.0,22
2021,5,monaco,bottas,Finnish,mercedes,3,Mechanical Issue,0.0,19,1,0,0,0,47.0,0.0,3.0,141.0,3.0,1.0,31
2021,5,monaco,leclerc,Monegasque,ferrari,1,Mechanical Issue,0.0,20,1,0,0,0,40.0,0.0,5.0,60.0,0.0,4.0,23
2021,6,baku,perez,Mexican,red_bull,6,Finished,25.0,1,1,0,0,0,44.0,0.0,5.0,149.0,2.0,1.0,31
2021,6,baku,vettel,German,aston_martin,11,Finished,18.0,2,1,0,0,0,10.0,0.0,11.0,19.0,0.0,5.0,33
2021,6,baku,gasly,French,alphatauri,4,Finished,15.0,3,1,0,0,0,16.0,0.0,9.0,18.0,0.0,6.0,25
2021,6,baku,leclerc,Monegasque,ferrari,1,Finished,12.0,4,1,0,0,0,40.0,0.0,6.0,78.0,0.0,4.0,23
2021,6,baku,norris,British,mclaren,9,Finished,10.0,5,1,0,0,0,56.0,0.0,3.0,80.0,0.0,3.0,21
2021,6,baku,alonso,Spanish,alpine,8,Finished,8.0,6,1,0,0,0,5.0,0.0,13.0,17.0,0.0,7.0,39
2021,6,baku,tsunoda,Japanese,alphatauri,7,Finished,6.0,7,1,0,0,0,2.0,0.0,14.0,18.0,0.0,6.0,21
2021,6,baku,sainz,Spanish,ferrari,5,Finished,4.0,8,1,0,0,0,38.0,0.0,7.0,78.0,0.0,4.0,26
2021,6,baku,ricciardo,Australian,mclaren,13,Finished,2.0,9,1,0,0,0,24.0,0.0,8.0,80.0,0.0,3.0,31
2021,6,baku,raikkonen,Finnish,alfa,14,Finished,1.0,10,1,0,0,0,0.0,0.0,16.0,1.0,0.0,8.0,41
2021,6,baku,giovinazzi,Italian,alfa,20,Finished,0.0,11,1,0,0,0,1.0,0.0,15.0,1.0,0.0,8.0,27
2021,6,baku,bottas,Finnish,mercedes,10,Finished,0.0,12,1,0,0,0,47.0,0.0,4.0,148.0,3.0,2.0,31
2021,6,baku,mick_schumacher,German,haas,17,Finished,0.0,13,1,0,0,0,0.0,0.0,19.0,0.0,0.0,10.0,22
2021,6,baku,mazepin,Russian,haas,18,Finished,0.0,14,1,0,0,0,0.0,0.0,20.0,0.0,0.0,10.0,22
2021,6,baku,hamilton,British,mercedes,2,Finished,0.0,15,1,0,0,0,101.0,3.0,2.0,148.0,3.0,2.0,36
2021,6,baku,latifi,Canadian,williams,16,Finished,0.0,16,1,0,0,0,0.0,0.0,18.0,0.0,0.0,9.0,25
2021,6,baku,russell,British,williams,15,Mechanical Issue,0.0,17,1,0,0,0,0.0,0.0,17.0,0.0,0.0,9.0,23
2021,6,baku,max_verstappen,Dutch,red_bull,3,Incident,0.0,18,1,0,0,0,105.0,2.0,1.0,149.0,2.0,1.0,23
2021,6,baku,stroll,Canadian,aston_martin,19,Incident,0.0,19,1,0,0,0,9.0,0.0,12.0,19.0,0.0,5.0,22
2021,6,baku,ocon,French,alpine,12,Mechanical Issue,0.0,20,1,0,0,0,12.0,0.0,10.0,17.0,0.0,7.0,24
2021,7,ricard,max_verstappen,Dutch,red_bull,1,Finished,26.0,1,0,0,0,0,105.0,2.0,1.0,174.0,3.0,1.0,23
2021,7,ricard,hamilton,British,mercedes,2,Finished,18.0,2,0,0,0,0,101.0,3.0,2.0,148.0,3.0,2.0,36
2021,7,ricard,perez,Mexican,red_bull,4,Finished,15.0,3,0,0,0,0,69.0,1.0,3.0,174.0,3.0,1.0,31
2021,7,ricard,bottas,Finnish,mercedes,3,Finished,12.0,4,0,0,0,0,47.0,0.0,6.0,148.0,3.0,2.0,31
2021,7,ricard,norris,British,mclaren,8,Finished,10.0,5,0,0,0,0,66.0,0.0,4.0,92.0,0.0,4.0,21
2021,7,ricard,ricciardo,Australian,mclaren,10,Finished,8.0,6,0,0,0,0,26.0,0.0,10.0,92.0,0.0,4.0,31
