,Unnamed: 0,season,round,driver,driver_points,driver_wins,driver_standings_pos
3016,26707,2021,3,leclerc,20.0,0.0,4.0
3017,26708,2021,3,perez,10.0,0.0,8.0
3018,26709,2021,3,ricciardo,14.0,0.0,7.0
3019,26710,2021,3,sainz,14.0,0.0,6.0
3020,26711,2021,3,ocon,2.0,0.0,12.0
3021,26712,2021,3,gasly,6.0,0.0,9.0
3022,26713,2021,3,stroll,5.0,0.0,10.0
3023,26714,2021,3,alonso,1.0,0.0,13.0
3024,26715,2021,3,tsunoda,2.0,0.0,11.0
3025,26716,2021,3,raikkonen,0.0,0.0,14.0
3026,26717,2021,3,giovinazzi,0.0,0.0,15.0
3027,26718,2021,3,vettel,0.0,0.0,17.0
3028,26719,2021,3,russell,0.0,0.0,16.0
3029,26720,2021,3,mick_schumacher,0.0,0.0,18.0
3030,26721,2021,3,mazepin,0.0,0.0,19.0
3031,26722,2021,3,latifi,0.0,0.0,20.0
3032,26723,2021,4,hamilton,69.0,2.0,1.0
3033,26724,2021,4,max_verstappen,61.0,1.0,2.0
3034,26725,2021,4,bottas,32.0,0.0,4.0
3035,26726,2021,4,norris,37.0,0.0,3.0
3036,26727,2021,4,leclerc,28.0,0.0,5.0
3037,26728,2021,4,perez,22.0,0.0,6.0
3038,26729,2021,4,ricciardo,16.0,0.0,7.0
3039,26730,2021,4,sainz,14.0,0.0,8.0
3040,26731,2021,4,ocon,8.0,0.0,9.0
3041,26732,2021,4,gasly,7.0,0.0,10.0
3042,26733,2021,4,stroll,5.0,0.0,11.0
3043,26734,2021,4,alonso,5.0,0.0,12.0
3044,26735,2021,4,tsunoda,2.0,0.0,13.0
3045,26736,2021,4,raikkonen,0.0,0.0,14.0
3046,26737,2021,4,giovinazzi,0.0,0.0,15.0
3047,26738,2021,4,vettel,0.0,0.0,16.0
3048,26739,2021,4,russell,0.0,0.0,17.0
3049,26740,2021,4,mick_schumacher,0.0,0.0,18.0
3050,26741,2021,4,latifi,0.0,0.0,20.0
3051,26742,2021,4,mazepin,0.0,0.0,19.0
3052,26743,2021,5,max_verstappen,80.0,1.0,2.0
3053,26744,2021,5,hamilton,94.0,3.0,1.0
3054,26745,2021,5,norris,41.0,0.0,4.0
3055,26746,2021,5,bottas,47.0,0.0,3.0
3056,26747,2021,5,perez,32.0,0.0,6.0
3057,26748,2021,5,leclerc,40.0,0.0,5.0
3058,26749,2021,5,sainz,20.0,0.0,8.0
3059,26750,2021,5,ricciardo,24.0,0.0,7.0
3060,26751,2021,5,gasly,8.0,0.0,10.0
3061,26752,2021,5,ocon,10.0,0.0,9.0
3062,26753,2021,5,vettel,0.0,0.0,16.0
3063,26754,2021,5,stroll,5.0,0.0,11.0
3064,26755,2021,5,alonso,5.0,0.0,12.0
3065,26756,2021,5,tsunoda,2.0,0.0,13.0
3066,26757,2021,5,giovinazzi,0.0,0.0,15.0
3067,26758,2021,5,raikkonen,0.0,0.0,14.0
3068,26759,2021,5,russell,0.0,0.0,17.0
3069,26760,2021,5,latifi,0.0,0.0,19.0
3070,26761,2021,5,mick_schumacher,0.0,0.0,18.0
3071,26762,2021,5,mazepin,0.0,0.0,20.0
3072,26763,2021,6,max_verstappen,105.0,2.0,1.0
3073,26764,2021,6,hamilton,101.0,3.0,2.0
3074,26765,2021,6,perez,44.0,0.0,5.0
3075,26766,2021,6,norris,56.0,0.0,3.0
3076,26767,2021,6,leclerc,40.0,0.0,6.0
3077,26768,2021,6,bottas,47.0,0.0,4.0
3078,26769,2021,6,sainz,38.0,0.0,7.0
3079,26770,2021,6,gasly,16.0,0.0,9.0
3080,26771,2021,6,vettel,10.0,0.0,11.0
3081,26772,2021,6,ricciardo,24.0,0.0,8.0
3082,26773,2021,6,alonso,5.0,0.0,13.0
3083,26774,2021,6,ocon,12.0,0.0,10.0
3084,26775,2021,6,stroll,9.0,0.0,12.0
3085,26776,2021,6,tsunoda,2.0,0.0,14.0
3086,26777,2021,6,raikkonen,0.0,0.0,16.0
3087,26778,2021,6,giovinazzi,1.0,0.0,15.0
3088,26779,2021,6,mick_schumacher,0.0,0.0,19.0
3089,26780,2021,6,russell,0.0,0.0,17.0
3090,26781,2021,6,mazepin,0.0,0.0,20.0
3091,26782,2021,6,latifi,0.0,0.0,18.0
3092,26783,2021,7,max_verstappen,105.0,2.0,1.0
3093,26784,2021,7,hamilton,101.0,3.0,2.0
3094,26785,2021,7,perez,69.0,1.0,3.0
3095,26786,2021,7,norris,66.0,0.0,4.0
3096,26787,2021,7,bottas,47.0,0.0,6.0
3097,26788,2021,7,leclerc,52.0,0.0,5.0
3098,26789,2021,7,sainz,42.0,0.0,7.0
3099,26790,2021,7,gasly,31.0,0.0,8.0
3100,26791,2021,7,ricciardo,26.0,0.0,10.0
3101,26792,2021,7,vettel,28.0,0.0,9.0
3102,26793,2021,7,alonso,13.0,0.0,11.0
3103,26794,2021,7,ocon,12.0,0.0,12.0
3104,26795,2021,7,stroll,9.0,0.0,13.0
3105,26796,2021,7,tsunoda,8.0,0.0,14.0
3106,26797,2021,7,raikkonen,1.0,0.0,15.0
3107,26798,2021,7,giovinazzi,1.0,0.0,16.0
3108,26799,2021,7,russell,0.0,0.0,18.0
3109,26800,2021,7,mick_schumacher,0.0,0.0,17.0
3110,26801,2021,7,mazepin,0.0,0.0,19.0
3111,26802,2021,7,latifi,0.0,0.0,20.0
3112,26803,2021,8,max_verstappen,131.0,3.0,1.0
3113,26804,2021,8,hamilton,119.0,3.0,2.0
3114,26805,2021,8,perez,84.0,1.0,3.0
3115,26806,2021,8,norris,76.0,0.0,4.0
3116,26807,2021,8,bottas,59.0,0.0,5.0
3117,26808,2021,8,leclerc,52.0,0.0,6.0
3118,26809,2021,8,sainz,42.0,0.0,7.0
3119,26810,2021,8,gasly,37.0,0.0,8.0
3120,26811,2021,8,ricciardo,34.0,0.0,9.0
3121,26812,2021,8,vettel,30.0,0.0,10.0
3122,26813,2021,8,alonso,17.0,0.0,11.0
3123,26814,2021,8,stroll,10.0,0.0,13.0
3124,26815,2021,8,ocon,12.0,0.0,12.0
3125,26816,2021,8,tsunoda,8.0,0.0,14.0
3126,26817,2021,8,raikkonen,1.0,0.0,15.0
3127,26818,2021,8,giovinazzi,1.0,0.0,16.0
3128,26819,2021,8,russell,0.0,0.0,17.0
3129,26820,2021,8,mick_schumacher,0.0,0.0,18.0
3130,26821,2021,8,mazepin,0.0,0.0,19.0
3131,26822,2021,8,latifi,0.0,0.0,20.0
3132,26823,2021,9,max_verstappen,156.0,4.0,1.0
3133,26824,2021,9,hamilton,138.0,3.0,2.0
3134,26825,2021,9,perez,96.0,1.0,3.0
3135,26826,2021,9,norris,86.0,0.0,4.0
3136,26827,2021,9,bottas,74.0,0.0,5.0
3137,26828,2021,9,leclerc,58.0,0.0,6.0
3138,26829,2021,9,sainz,50.0,0.0,7.0
3139,26830,2021,9,ricciardo,34.0,0.0,9.0
3140,26831,2021,9,gasly,37.0,0.0,8.0
3141,26832,2021,9,vettel,30.0,0.0,10.0
3142,26833,2021,9,alonso,19.0,0.0,11.0
3143,26834,2021,9,stroll,14.0,0.0,12.0
3144,26835,2021,9,ocon,12.0,0.0,13.0
3145,26836,2021,9,tsunoda,9.0,0.0,14.0
3146,26837,2021,9,raikkonen,1.0,0.0,15.0
3147,26838,2021,9,giovinazzi,1.0,0.0,16.0
3148,26839,2021,9,russell,0.0,0.0,17.0
3149,26840,2021,9,mick_schumacher,0.0,0.0,18.0
3150,26841,2021,9,mazepin,0.0,0.0,19.0
3151,26842,2021,9,latifi,0.0,0.0,20.0
3152,26843,2021,10,max_verstappen,182.0,5.0,1.0
3153,26844,2021,10,hamilton,150.0,3.0,2.0
3154,26845,2021,10,norris,101.0,0.0,4.0
3155,26846,2021,10,bottas,92.0,0.0,5.0
3156,26847,2021,10,perez,104.0,1.0,3.0
3157,26848,2021,10,leclerc,62.0,0.0,6.0
3158,26849,2021,10,sainz,60.0,0.0,7.0
3159,26850,2021,10,ricciardo,40.0,0.0,8.0
3160,26851,2021,10,gasly,39.0,0.0,9.0
3161,26852,2021,10,vettel,30.0,0.0,10.0
3162,26853,2021,10,alonso,20.0,0.0,11.0
3163,26854,2021,10,stroll,14.0,0.0,12.0
3164,26855,2021,10,ocon,12.0,0.0,13.0
3165,26856,2021,10,tsunoda,9.0,0.0,14.0
3166,26857,2021,10,raikkonen,1.0,0.0,15.0
3167,26858,2021,10,giovinazzi,1.0,0.0,16.0
3168,26859,2021,10,russell,0.0,0.0,17.0
3169,26860,2021,10,mick_schumacher,0.0,0.0,18.0
3170,26861,2021,10,latifi,0.0,0.0,20.0
3171,26862,2021,10,mazepin,0.0,0.0,19.0
3172,26863,2021,11,hamilton,177.0,4.0,2.0
3173,26864,2021,11,max_verstappen,185.0,5.0,1.0
3174,26865,2021,11,norris,113.0,0.0,3.0
3175,26866,2021,11,bottas,108.0,0.0,4.0
3176,26867,2021,11,perez,104.0,1.0,5.0
3177,26868,2021,11,sainz,68.0,0.0,7.0
3178,26869,2021,11,leclerc,80.0,0.0,6.0
3179,26870,2021,11,gasly,39.0,0.0,9.0
3180,26871,2021,11,ricciardo,50.0,0.0,8.0
3181,26872,2021,11,ocon,14.0,0.0,13.0
3182,26873,2021,11,alonso,26.0,0.0,11.0
3183,26874,2021,11,vettel,30.0,0.0,10.0
3184,26875,2021,11,tsunoda,10.0,0.0,14.0
3185,26876,2021,11,stroll,18.0,0.0,12.0
3186,26877,2021,11,latifi,0.0,0.0,19.0
3187,26878,2021,11,russell,0.0,0.0,17.0
3188,26879,2021,11,raikkonen,1.0,0.0,15.0
3189,26880,2021,11,giovinazzi,1.0,0.0,16.0
3190,26881,2021,11,mick_schumacher,0.0,0.0,18.0
3191,26882,2021,11,mazepin,0.0,0.0,20.0
3192,26883,2021,12,hamilton,195.0,4.0,1.0
3193,26884,2021,12,max_verstappen,187.0,5.0,2.0
3194,26885,2021,12,norris,113.0,0.0,3.0
3195,26886,2021,12,bottas,108.0,0.0,4.0
3196,26887,2021,12,perez,104.0,1.0,5.0
3197,26888,2021,12,sainz,83.0,0.0,6.0
3198,26889,2021,12,leclerc,80.0,0.0,7.0
3199,26890,2021,12,ricciardo,50.0,0.0,9.0
3200,26891,2021,12,gasly,50.0,0.0,8.0
3201,26892,2021,12,ocon,39.0,1.0,10.0
3202,26893,2021,12,alonso,38.0,0.0,11.0
3203,26894,2021,12,vettel,30.0,0.0,12.0
3204,26895,2021,12,tsunoda,18.0,0.0,13.0
3205,26896,2021,12,stroll,18.0,0.0,14.0
3206,26897,2021,12,russell,4.0,0.0,16.0
3207,26898,2021,12,latifi,6.0,0.0,15.0
3208,26899,2021,12,raikkonen,2.0,0.0,17.0
3209,26900,2021,12,giovinazzi,1.0,0.0,18.0
3210,26901,2021,12,mick_schumacher,0.0,0.0,19.0
3211,26902,2021,12,mazepin,0.0,0.0,20.0
3212,26903,2021,13,max_verstappen,0.0,6.0,2.0
3213,26904,2021,13,hamilton,0.0,4.0,1.0
3214,26905,2021,13,bottas,108.0,0.0,4.0
3215,26906,2021,13,norris,113.0,0.0,3.0
3216,26907,2021,13,perez,104.0,1.0,5.0
3217,26908,2021,13,leclerc,82.0,0.0,7.0
3218,26909,2021,13,sainz,0.0,0.0,6.0
3219,26910,2021,13,gasly,54.0,0.0,9.0
3220,26911,2021,13,ricciardo,56.0,0.0,8.0
3221,26912,2021,13,alonso,38.0,0.0,11.0
3222,26913,2021,13,ocon,42.0,1.0,10.0
3223,26914,2021,13,vettel,35.0,0.0,12.0
3224,26915,2021,13,tsunoda,18.0,0.0,13.0
3225,26916,2021,13,stroll,18.0,0.0,14.0
3226,26917,2021,13,russell,13.0,0.0,15.0
3227,26918,2021,13,latifi,7.0,0.0,16.0
3228,26919,2021,13,raikkonen,2.0,0.0,17.0
3229,26920,2021,13,giovinazzi,1.0,0.0,18.0
3230,26921,2021,13,mick_schumacher,0.0,0.0,19.0
3231,26922,2021,13,mazepin,0.0,0.0,20.0
3232,26923,2021,13,kubica,0.0,0.0,0.0
3233,26924,2021,14,max_verstappen,0.0,7.0,1.0
3234,26925,2021,14,hamilton,0.0,4.0,2.0
3235,26926,2021,14,bottas,123.0,0.0,3.0
3236,26927,2021,14,norris,114.0,0.0,4.0
3237,26928,2021,14,perez,108.0,1.0,5.0
3238,26929,2021,14,leclerc,92.0,0.0,6.0
3239,26930,2021,14,sainz,0.0,0.0,7.0
3240,26931,2021,14,ricciardo,56.0,0.0,9.0
3241,26932,2021,14,gasly,66.0,0.0,8.0
3242,26933,2021,14,alonso,46.0,0.0,10.0
3243,26934,2021,14,ocon,44.0,1.0,11.0
3244,26935,2021,14,vettel,35.0,0.0,12.0
3245,26936,2021,14,stroll,18.0,0.0,14.0
3246,26937,2021,14,tsunoda,18.0,0.0,13.0
3247,26938,2021,14,russell,13.0,0.0,15.0
3248,26939,2021,14,latifi,7.0,0.0,16.0
3249,26940,2021,14,raikkonen,2.0,0.0,17.0
3250,26941,2021,14,giovinazzi,1.0,0.0,18.0
3251,26942,2021,14,mick_schumacher,0.0,0.0,19.0
3252,26943,2021,14,kubica,0.0,0.0,21.0
3253,26944,2021,14,mazepin,0.0,0.0,20.0
3254,26945,2021,15,hamilton,0.0,4.0,2.0
3255,26946,2021,15,max_verstappen,0.0,7.0,1.0
3256,26947,2021,15,bottas,141.0,0.0,3.0
3257,26948,2021,15,norris,132.0,0.0,4.0
3258,26949,2021,15,perez,118.0,1.0,5.0
3259,26950,2021,15,sainz,0.0,0.0,7.0
3260,26951,2021,15,leclerc,104.0,0.0,6.0
3261,26952,2021,15,ricciardo,83.0,1.0,8.0
3262,26953,2021,15,gasly,66.0,0.0,9.0
3263,26954,2021,15,alonso,50.0,0.0,10.0
3264,26955,2021,15,ocon,45.0,1.0,11.0
3265,26956,2021,15,vettel,35.0,0.0,12.0
3266,26957,2021,15,stroll,24.0,0.0,13.0
3267,26958,2021,15,tsunoda,18.0,0.0,14.0
3268,26959,2021,15,russell,15.0,0.0,15.0
3269,26960,2021,15,latifi,7.0,0.0,16.0
3270,26961,2021,15,raikkonen,2.0,0.0,17.0
3271,26962,2021,15,giovinazzi,1.0,0.0,18.0
3272,26963,2021,15,mick_schumacher,0.0,0.0,19.0
3273,26964,2021,15,kubica,0.0,0.0,20.0
3274,26965,2021,15,mazepin,0.0,0.0,21.0
3275,26966,2021,16,max_verstappen,0.0,7.0,2.0
3276,26967,2021,16,hamilton,0.0,5.0,1.0
3277,26968,2021,16,bottas,151.0,0.0,3.0
3278,26969,2021,16,norris,139.0,0.0,4.0
3279,26970,2021,16,perez,120.0,1.0,5.0
3280,26971,2021,16,sainz,0.0,0.0,6.0
3281,26972,2021,16,leclerc,104.0,0.0,7.0
3282,26973,2021,16,ricciardo,95.0,1.0,8.0
3283,26974,2021,16,gasly,66.0,0.0,9.0
3284,26975,2021,16,alonso,58.0,0.0,10.0
3285,26976,2021,16,ocon,45.0,1.0,11.0
3286,26977,2021,16,vettel,35.0,0.0,12.0
3287,26978,2021,16,stroll,24.0,0.0,13.0
3288,26979,2021,16,tsunoda,18.0,0.0,14.0
3289,26980,2021,16,russell,16.0,0.0,15.0
3290,26981,2021,16,latifi,7.0,0.0,16.0
3291,26982,2021,16,raikkonen,6.0,0.0,17.0
3292,26983,2021,16,giovinazzi,1.0,0.0,18.0
3293,26984,2021,16,mick_schumacher,0.0,0.0,19.0
3294,26985,2021,16,kubica,0.0,0.0,20.0
3295,26986,2021,16,mazepin,0.0,0.0,21.0
3296,26987,2021,17,max_verstappen,0.0,7.0,1.0
3297,26988,2021,17,hamilton,0.0,5.0,2.0
3298,26989,2021,17,bottas,177.0,1.0,3.0
3299,26990,2021,17,perez,135.0,1.0,5.0
3300,26991,2021,17,norris,145.0,0.0,4.0
3301,26992,2021,17,leclerc,116.0,0.0,7.0
3302,26993,2021,17,sainz,0.0,0.0,6.0
3303,26994,2021,17,ricciardo,95.0,1.0,8.0
3304,26995,2021,17,gasly,74.0,0.0,9.0
3305,26996,2021,17,alonso,58.0,0.0,10.0
3306,26997,2021,17,ocon,46.0,1.0,11.0
3307,26998,2021,17,vettel,35.0,0.0,12.0
3308,26999,2021,17,stroll,26.0,0.0,13.0
3309,27000,2021,17,tsunoda,18.0,0.0,14.0
3310,27001,2021,17,russell,16.0,0.0,15.0
3311,27002,2021,17,latifi,7.0,0.0,16.0
3312,27003,2021,17,raikkonen,6.0,0.0,17.0
3313,27004,2021,17,giovinazzi,1.0,0.0,18.0
3314,27005,2021,17,mick_schumacher,0.0,0.0,19.0
3315,27006,2021,17,kubica,0.0,0.0,20.0
3316,27007,2021,17,mazepin,0.0,0.0,21.0
3317,27008,2021,18,max_verstappen,0.0,8.0,1.0
3318,27009,2021,18,hamilton,0.0,5.0,2.0
3319,27010,2021,18,bottas,185.0,1.0,3.0
3320,27011,2021,18,perez,150.0,1.0,4.0
3321,27012,2021,18,norris,149.0,0.0,5.0
3322,27013,2021,18,leclerc,128.0,0.0,6.0
3323,27014,2021,18,sainz,0.0,0.0,7.0
3324,27015,2021,18,ricciardo,105.0,1.0,8.0
3325,27016,2021,18,gasly,74.0,0.0,9.0
3326,27017,2021,18,alonso,58.0,0.0,10.0
3327,27018,2021,18,ocon,46.0,1.0,11.0
3328,27019,2021,18,vettel,36.0,0.0,12.0
3329,27020,2021,18,stroll,26.0,0.0,13.0
3330,27021,2021,18,tsunoda,20.0,0.0,14.0
3331,27022,2021,18,russell,16.0,0.0,15.0
3332,27023,2021,18,raikkonen,6.0,0.0,17.0
3333,27024,2021,18,latifi,7.0,0.0,16.0
3334,27025,2021,18,giovinazzi,1.0,0.0,18.0
3335,27026,2021,18,mick_schumacher,0.0,0.0,19.0
3336,27027,2021,18,kubica,0.0,0.0,20.0
3337,27028,2021,18,mazepin,0.0,0.0,21.0
3338,27029,2021,19,max_verstappen,0.0,9.0,1.0
3339,27030,2021,19,hamilton,0.0,5.0,2.0
3340,27031,2021,19,bottas,185.0,1.0,3.0
3341,27032,2021,19,perez,165.0,1.0,4.0
3342,27033,2021,19,norris,150.0,0.0,5.0
3343,27034,2021,19,leclerc,138.0,0.0,6.0
3344,27035,2021,19,sainz,0.0,0.0,7.0
3345,27036,2021,19,ricciardo,105.0,1.0,8.0
3346,27037,2021,19,gasly,86.0,0.0,9.0
3347,27038,2021,19,alonso,60.0,0.0,10.0
3348,27039,2021,19,ocon,46.0,1.0,11.0
3349,27040,2021,19,vettel,42.0,0.0,12.0
3350,27041,2021,19,stroll,26.0,0.0,13.0
3351,27042,2021,19,tsunoda,20.0,0.0,14.0
3352,27043,2021,19,russell,16.0,0.0,15.0
3353,27044,2021,19,raikkonen,10.0,0.0,16.0
3354,27045,2021,19,latifi,7.0,0.0,17.0
3355,27046,2021,19,giovinazzi,1.0,0.0,18.0
3356,27047,2021,19,mick_schumacher,0.0,0.0,19.0
3357,27048,2021,19,kubica,0.0,0.0,20.0
3358,27049,2021,19,mazepin,0.0,0.0,21.0
3359,27050,2021,20,max_verstappen,0.0,9.0,1.0
3360,27051,2021,20,hamilton,0.0,6.0,2.0
3361,27052,2021,20,bottas,203.0,1.0,3.0
3362,27053,2021,20,perez,178.0,1.0,4.0
3363,27054,2021,20,norris,151.0,0.0,5.0
3364,27055,2021,20,leclerc,148.0,0.0,6.0
3365,27056,2021,20,sainz,0.0,0.0,7.0
3366,27057,2021,20,ricciardo,105.0,1.0,8.0
3367,27058,2021,20,gasly,92.0,0.0,9.0
3368,27059,2021,20,alonso,62.0,0.0,10.0
3369,27060,2021,20,ocon,50.0,1.0,11.0
3370,27061,2021,20,vettel,42.0,0.0,12.0
3371,27062,2021,20,stroll,26.0,0.0,13.0
3372,27063,2021,20,tsunoda,20.0,0.0,14.0
3373,27064,2021,20,russell,16.0,0.0,15.0
3374,27065,2021,20,raikkonen,10.0,0.0,16.0
3375,27066,2021,20,latifi,7.0,0.0,17.0
3376,27067,2021,20,giovinazzi,1.0,0.0,18.0
3377,27068,2021,20,mick_schumacher,0.0,0.0,19.0
3378,27069,2021,20,kubica,0.0,0.0,20.0
3379,27070,2021,20,mazepin,0.0,0.0,21.0
3380,27071,2021,21,max_verstappen,0.0,9.0,1.0
3381,27072,2021,21,hamilton,0.0,7.0,2.0
3382,27073,2021,21,bottas,203.0,1.0,3.0
3383,27074,2021,21,perez,190.0,1.0,4.0
3384,27075,2021,21,leclerc,152.0,0.0,6.0
3385,27076,2021,21,norris,153.0,0.0,5.0
3386,27077,2021,21,sainz,0.0,0.0,7.0
3387,27078,2021,21,ricciardo,105.0,1.0,8.0
3388,27079,2021,21,gasly,92.0,0.0,9.0
3389,27080,2021,21,alonso,77.0,0.0,10.0
3390,27081,2021,21,ocon,60.0,1.0,11.0
3391,27082,2021,21,vettel,43.0,0.0,12.0
3392,27083,2021,21,stroll,34.0,0.0,13.0
3393,27084,2021,21,tsunoda,20.0,0.0,14.0
3394,27085,2021,21,russell,16.0,0.0,15.0
3395,27086,2021,21,raikkonen,10.0,0.0,16.0
3396,27087,2021,21,latifi,7.0,0.0,17.0
3397,27088,2021,21,giovinazzi,1.0,0.0,18.0
3398,27089,2021,21,mick_schumacher,0.0,0.0,19.0
3399,27090,2021,21,kubica,0.0,0.0,20.0
3400,27091,2021,21,mazepin,0.0,0.0,21.0
3401,27092,2021,22,max_verstappen,0.0,9.0,1.0
3402,27093,2021,22,hamilton,0.0,8.0,2.0
3403,27094,2021,22,bottas,218.0,1.0,3.0
3404,27095,2021,22,perez,190.0,1.0,4.0
3405,27096,2021,22,sainz,0.0,0.0,7.0
3406,27097,2021,22,norris,154.0,0.0,6.0
3407,27098,2021,22,leclerc,158.0,0.0,5.0
3408,27099,2021,22,ricciardo,115.0,1.0,8.0
3409,27100,2021,22,gasly,100.0,0.0,9.0
3410,27101,2021,22,alonso,77.0,0.0,10.0
3411,27102,2021,22,ocon,72.0,1.0,11.0
3412,27103,2021,22,vettel,43.0,0.0,12.0
3413,27104,2021,22,stroll,34.0,0.0,13.0
3414,27105,2021,22,tsunoda,20.0,0.0,14.0
3415,27106,2021,22,russell,16.0,0.0,15.0
3416,27107,2021,22,raikkonen,10.0,0.0,16.0
3417,27108,2021,22,latifi,7.0,0.0,17.0
3418,27109,2021,22,giovinazzi,3.0,0.0,18.0
3419,27110,2021,22,mick_schumacher,0.0,0.0,19.0
3420,27111,2021,22,kubica,0.0,0.0,20.0
3421,27112,2021,22,mazepin,0.0,0.0,21.0
3422,27113,2022,1,leclerc,0.0,0.0,0.0
3423,27114,2022,1,sainz,0.0,0.0,0.0
3424,27115,2022,1,hamilton,0.0,0.0,0.0
3425,27116,2022,1,russell,0.0,0.0,0.0
3426,27117,2022,1,kevin_magnussen,0.0,0.0,0.0
3427,27118,2022,1,bottas,0.0,0.0,0.0
3428,27119,2022,1,ocon,0.0,0.0,0.0
3429,27120,2022,1,tsunoda,0.0,0.0,0.0
3430,27121,2022,1,alonso,0.0,0.0,0.0
3431,27122,2022,1,zhou,0.0,0.0,0.0
3432,27123,2022,1,mick_schumacher,0.0,0.0,0.0
3433,27124,2022,1,stroll,0.0,0.0,0.0
3434,27125,2022,1,albon,0.0,0.0,0.0
3435,27126,2022,1,ricciardo,0.0,0.0,0.0
3436,27127,2022,1,norris,0.0,0.0,0.0
3437,27128,2022,1,latifi,0.0,0.0,0.0
3438,27129,2022,1,hulkenberg,0.0,0.0,0.0
3439,27130,2022,1,perez,0.0,0.0,0.0
3440,27131,2022,1,max_verstappen,0.0,0.0,0.0
3441,27132,2022,1,gasly,0.0,0.0,0.0
3442,27133,2022,2,leclerc,26.0,1.0,1.0
3443,27134,2022,2,sainz,18.0,0.0,2.0
3444,27135,2022,2,max_verstappen,0.0,0.0,19.0
3445,27136,2022,2,russell,12.0,0.0,4.0
3446,27137,2022,2,hamilton,15.0,0.0,3.0
3447,27138,2022,2,ocon,6.0,0.0,7.0
3448,27139,2022,2,perez,0.0,0.0,18.0
3449,27140,2022,2,kevin_magnussen,10.0,0.0,5.0
3450,27141,2022,2,bottas,8.0,0.0,6.0
3451,27142,2022,2,norris,0.0,0.0,15.0
3452,27143,2022,2,tsunoda,4.0,0.0,8.0
3453,27144,2022,2,gasly,0.0,0.0,20.0
3454,27145,2022,2,alonso,2.0,0.0,9.0
3455,27146,2022,2,zhou,1.0,0.0,10.0
3456,27147,2022,2,mick_schumacher,0.0,0.0,11.0
3457,27148,2022,2,stroll,0.0,0.0,12.0
3458,27149,2022,2,hulkenberg,0.0,0.0,17.0
3459,27150,2022,2,albon,0.0,0.0,13.0
3460,27151,2022,2,ricciardo,0.0,0.0,14.0
3461,27152,2022,2,latifi,0.0,0.0,16.0
3462,27153,2022,3,leclerc,45.0,1.0,1.0
3463,27154,2022,3,russell,22.0,0.0,4.0
3464,27155,2022,3,sainz,33.0,0.0,2.0
3465,27156,2022,3,perez,12.0,0.0,7.0
3466,27157,2022,3,hamilton,16.0,0.0,5.0
3467,27158,2022,3,max_verstappen,25.0,1.0,3.0
3468,27159,2022,3,ocon,14.0,0.0,6.0
3469,27160,2022,3,norris,6.0,0.0,10.0
3470,27161,2022,3,kevin_magnussen,12.0,0.0,8.0
3471,27162,2022,3,bottas,8.0,0.0,9.0
3472,27163,2022,3,ricciardo,0.0,0.0,19.0
3473,27164,2022,3,gasly,4.0,0.0,12.0
3474,27165,2022,3,tsunoda,4.0,0.0,11.0
3475,27166,2022,3,alonso,2.0,0.0,13.0
3476,27167,2022,3,zhou,1.0,0.0,14.0
3477,27168,2022,3,albon,0.0,0.0,18.0
3478,27169,2022,3,mick_schumacher,0.0,0.0,15.0
3479,27170,2022,3,stroll,0.0,0.0,16.0
3480,27171,2022,3,hulkenberg,0.0,0.0,17.0
3481,27172,2022,3,latifi,0.0,0.0,20.0
3482,27173,2022,3,vettel,0.0,0.0,0.0
3483,27174,2022,4,leclerc,71.0,2.0,1.0
3484,27175,2022,4,max_verstappen,25.0,1.0,6.0
3485,27176,2022,4,perez,30.0,0.0,4.0
3486,27177,2022,4,russell,37.0,0.0,2.0
3487,27178,2022,4,sainz,33.0,0.0,3.0
3488,27179,2022,4,norris,16.0,0.0,8.0
3489,27180,2022,4,hamilton,28.0,0.0,5.0
3490,27181,2022,4,bottas,12.0,0.0,10.0
3491,27182,2022,4,ocon,20.0,0.0,7.0
3492,27183,2022,4,kevin_magnussen,12.0,0.0,9.0
3493,27184,2022,4,ricciardo,8.0,0.0,11.0
3494,27185,2022,4,tsunoda,4.0,0.0,13.0
3495,27186,2022,4,gasly,6.0,0.0,12.0
3496,27187,2022,4,vettel,0.0,0.0,21.0
3497,27188,2022,4,alonso,2.0,0.0,14.0
3498,27189,2022,4,zhou,1.0,0.0,15.0
3499,27190,2022,4,albon,1.0,0.0,16.0
3500,27191,2022,4,stroll,0.0,0.0,18.0
3501,27192,2022,4,mick_schumacher,0.0,0.0,17.0
3502,27193,2022,4,hulkenberg,0.0,0.0,19.0
3503,27194,2022,4,latifi,0.0,0.0,20.0
3504,27195,2022,5,leclerc,86.0,2.0,1.0
3505,27196,2022,5,max_verstappen,59.0,2.0,2.0
3506,27197,2022,5,perez,54.0,0.0,3.0
3507,27198,2022,5,russell,49.0,0.0,4.0
3508,27199,2022,5,sainz,38.0,0.0,5.0
3509,27200,2022,5,hamilton,28.0,0.0,7.0
3510,27201,2022,5,norris,35.0,0.0,6.0
3511,27202,2022,5,bottas,24.0,0.0,8.0
3512,27203,2022,5,ocon,20.0,0.0,9.0
3513,27204,2022,5,kevin_magnussen,15.0,0.0,10.0
3514,27205,2022,5,ricciardo,11.0,0.0,11.0
3515,27206,2022,5,tsunoda,10.0,0.0,12.0
3516,27207,2022,5,gasly,6.0,0.0,13.0
3517,27208,2022,5,vettel,4.0,0.0,14.0
